Id,Year,Data
76,1998,692
76,1999,649
76,2000,651
76,2001,633
76,2002,623
76,2003,622
76,2004,611
76,2005,592
76,2006,641
76,2007,609
76,2008,574
76,2009,541
76,2010,510
76,2011,481
76,2012,455
76,2013,433
76,2014,413
76,2015,398
76,2016,385
76,2017,376
76,2018,369
76,2019,363
83,1980,182
83,1981,170
83,1982,160
83,1983,151
83,1984,143
83,1985,138
83,1986,156
83,1987,151
83,1988,168
83,1989,241
83,1990,233
83,1991,246
83,1992,239
83,1993,232
83,1994,231
83,1995,227
83,1996,223
83,1997,220
83,1998,216
83,1999,213
83,2000,210
83,2001,206
83,2002,232
83,2003,227
83,2004,223
83,2005,194
83,2006,206
83,2007,220
83,2008,217
83,2009,216
83,2010,206
83,2011,212
83,2012,211
83,2013,204
83,2014,202
83,2015,200
83,2016,198
83,2017,196
83,2018,193
83,2019,190
88,1980,36.4
88,1981,39.5
88,1982,40.1
88,1983,38
88,1984,39.9
88,1985,39.4
88,1986,37.7
88,1987,36.2
88,1988,34.9
88,1989,37.7
88,1990,38
88,1991,42.5
88,1992,46.9
88,1993,48.1
88,1994,49.2
88,1995,45.4
88,1996,44.1
88,1997,46.8
88,1998,45
88,1999,42.2
88,2000,41.3
88,2001,42.7
88,2002,42.7
88,2003,40.9
88,2004,39.2
88,2005,39.7
88,2006,39.4
88,2007,38.2
88,2008,37.5
88,2009,35
88,2010,32.8
88,2011,33
88,2012,31.5
88,2013,31.1
88,2014,33.5
88,2015,29.8
88,2016,27.8
88,2017,27.4
88,2018,27
88,2019,26.7
94,1980,24
94,1981,27.4
94,1982,26.8
94,1983,26.7
94,1984,26
94,1985,25.4
94,1986,24.6
94,1987,23.8
94,1988,22.9
94,1989,22.3
94,1990,21.5
94,1991,20.9
94,1992,20.3
94,1993,19.8
94,1994,19.1
94,1995,18.6
94,1996,17.3
94,1997,16.9
94,1998,7.89
94,1999,7.87
94,2000,7.52
94,2001,7.08
94,2002,3.72
94,2003,3.64
94,2004,3.57
94,2005,3.43
94,2006,3.21
94,2007,3.04
94,2008,2.89
94,2009,2.68
94,2010,2.76
94,2011,2.78
94,2012,2.74
94,2013,2.61
94,2014,2.4
94,2015,1.78
94,2016,1.43
94,2017,1.33
